Class,Methods,Over-exposed methods
AncestorAnalyzer in org::apache::tools::ant::util::depend::bcel (Class),3,0
DisabledAssertion in org::apache::tools::ant::types::Assertions (Class),1,0
MyAddConfiguredValue in org::apache::tools::ant::types::AddTypeTest (Class),3,0
FTPTaskConfig in org::apache::tools::ant::taskdefs::optional::net (Class),7,6
Inner2 in <Default Package>::A::Inner (Class),0,0
MacCommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),2,0
anonymous(TestListener) in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunner.wrapListener() (Class),5,0
UpToDateTest in org::apache::tools::ant::taskdefs (Class),7,0
anonymous(Predicate) in org::apache::tools::ant::types::Quantifier.<Initializer>() (Class),1,0
DistributedAnnotationFactory in <Default Package> (Class),4,0
Watchdog in org::apache::tools::ant::util (Class),8,1
MySM in org::apache::tools::ant::types::Permissions (Class),4,0
CustomFormat in org::apache::tools::ant::taskdefs::Tstamp (Class),10,1
AbstractJarSignerTask in org::apache::tools::ant::taskdefs (Class),25,2
ReplaceRegExp in org::apache::tools::ant::taskdefs::optional (Class),17,0
CCMCreateTask in org::apache::tools::ant::taskdefs::optional::ccm (Class),21,6
ResourceListTest in org::apache::tools::ant::types::resources (Class),4,0
WebLogicHotDeploymentTool in org::apache::tools::ant::taskdefs::optional::j2ee (Class),12,5
Resources in org::apache::tools::ant::types::resources (Class),14,1
NetRexxC in org::apache::tools::ant::taskdefs::optional (Class),48,0
NoSuiteTestCase in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),2,0
URLResolver in org::apache::tools::ant::taskdefs::optional::extension::resolvers (Class),7,0
ValidatorErrorHandler in org::apache::tools::ant::taskdefs::optional::XMLValidateTask (Class),9,2
SubAntTest in org::apache::tools::ant::taskdefs (Class),9,0
P4Labelsync in org::apache::tools::ant::taskdefs::optional::perforce (Class),8,3
ScriptRunnerHelper in org::apache::tools::ant::util (Class),18,0
WarTest in org::apache::tools::ant::taskdefs (Class),5,0
FileDirBoth in org::apache::tools::ant::taskdefs::ExecuteOn (Class),2,0
Dirname in org::apache::tools::ant::taskdefs (Class),3,0
Environment in org::apache::tools::ant::types (Class),4,0
LazyHashtable in org::apache::tools::ant::util (Class),10,1
SymlinkTest in org::apache::tools::ant::taskdefs::optional::unix (Class),9,0
ScpFromMessage in org::apache::tools::ant::taskdefs::optional::ssh (Class),17,0
anonymous(SecurityManager) in org::apache::tools::ant::taskdefs::optional::junit::XMLResultAggregatorTest.testFrames() (Class),1,0
ImportTask in org::apache::tools::ant::taskdefs (Class),12,1
PresentSelector in org::apache::tools::ant::types::selectors (Class),9,2
XMLConstants in org::apache::tools::ant::taskdefs::optional::junit (Class),1,0
RuntimeConfigurable in org::apache::tools::ant (Class),25,6
JlinkTask in org::apache::tools::ant::taskdefs::optional::jlink (Class),11,0
TestRunner in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),3,0
RegexpPatternMapperTest in org::apache::tools::ant::types::mappers (Class),4,0
ContainsTest in org::apache::tools::ant::taskdefs::condition (Class),2,0
PlainJUnitResultFormatter in org::apache::tools::ant::taskdefs::optional::junit (Class),13,0
Concat in org::apache::tools::ant::taskdefs (Class),34,1
CVSPassTest in org::apache::tools::ant::taskdefs (Class),10,0
Copy in org::apache::tools::ant::taskdefs (Class),50,7
Nested in org::apache::tools::ant::taskdefs::optional::junit::SuiteMethodTest (Class),2,0
anonymous(DescriptorHandler) in org::apache::tools::ant::taskdefs::optional::ejb::BorlandDeploymentTool.getBorlandDescriptorHandler() (Class),1,0
ScriptSelectorTest in org::apache::tools::ant::types::optional (Class),9,0
Foo in org::example (Class),2,0
EntryPoint in org::apache::tools::ant::taskdefs::JavaTest (Class),1,0
AntFTPFile in org::apache::tools::ant::taskdefs::optional::net::FTP::FTPDirectoryScanner (Class),22,2
Target in org::apache::tools::ant (Class),30,6
NamingScheme in org::apache::tools::ant::taskdefs::optional::ejb::EjbJar (Class),3,1
EmailTaskTest in org::apache::tools::ant::taskdefs::email (Class),4,0
LinkedHashtableTest in org::apache::tools::ant::util (Class),18,0
SOSLabel in org::apache::tools::ant::taskdefs::optional::sos (Class),5,1
TranslateTest in org::apache::tools::ant::taskdefs::optional::i18n (Class),6,0
ClassFileInfo in org::apache::tools::ant::taskdefs::optional::depend::Depend (Class),2,0
Kjc in org::apache::tools::ant::taskdefs::compilers (Class),3,2
Element in org::apache::tools::ant::taskdefs::MacroInstance (Class),3,0
ComponentHelper in org::apache::tools::ant (Class),46,7
EmailTask in org::apache::tools::ant::taskdefs::email (Class),35,1
Cab in org::apache::tools::ant::taskdefs::optional (Class),14,3
Scp in org::apache::tools::ant::taskdefs::optional::ssh (Class),26,1
IntrospectionHelperTest in org::apache::tools::ant (Class),61,0
MappedResourceCollection in org::apache::tools::ant::types::resources (Class),15,1
FilesMatch in org::apache::tools::ant::taskdefs::condition (Class),6,0
XSLTLiaison3 in org::apache::tools::ant::taskdefs (Class),1,0
JDependTask in org::apache::tools::ant::taskdefs::optional::jdepend (Class),30,10
ChecksumAlgorithm in org::apache::tools::ant::types::selectors::modifiedselector (Class),7,1
AptExample in <Default Package> (Class),0,0
Tokenizer in org::apache::tools::ant::util (Class),2,0
Retryable in org::apache::tools::ant::util (Class),2,0
ClassRoot in org::apache::tools::ant::types::optional::depend::ClassfileSet (Class),2,1
AntlibTest in org::apache::tools::ant::taskdefs (Class),9,0
RedirectingStreamHandler in org::apache::tools::ant::taskdefs::cvslib (Class),3,0
RedirectOutput in org::apache::tools::ant::taskdefs::optional::ejb::IPlanetEjbc (Class),2,0
Regexp in org::apache::tools::ant::util::regexp (Class),2,0
ExecuteJava in org::apache::tools::ant::taskdefs (Class),14,3
anonymous(ResourceSelector) in org::apache::tools::ant::taskdefs::Zip.selectDirectoryResources() (Class),1,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.doFTP() (Class),1,0
Sj in org::apache::tools::ant::taskdefs::compilers (Class),3,1
TimeComparisons in org::apache::tools::ant::types::selectors::DateSelector (Class),1,1
Touchable in org::apache::tools::ant::types::resources (Class),1,0
TagArgument in org::apache::tools::ant::taskdefs::Javadoc (Class),6,2
HttpTest in org::apache::tools::ant::taskdefs::condition (Class),6,0
Inner in test::Outer (Class),0,0
TarOutputStreamTest in org::apache::tools::tar (Class),1,0
InputHandlerChecker in org::apache::tools::ant::taskdefs::AntTest (Class),11,0
PropertyType in org::apache::tools::ant::taskdefs::Ant (Class),2,0
Project in org::apache::tools::ant (Class),126,24
DefaultCompilerAdapter in org::apache::tools::ant::taskdefs::compilers (Class),32,8
IPlanetEjbcTask in org::apache::tools::ant::taskdefs::optional::ejb (Class),14,0
Timer in org::apache::tools::ant::taskdefs::SleepTest (Class),5,4
ApacheCatalog in org::apache::tools::ant::types::resolver (Class),5,0
JUnitResultFormatter in org::apache::tools::ant::taskdefs::optional::junit (Class),7,0
ProcessDestroyerTest in org::apache::tools::ant::taskdefs (Class),3,1
anonymous(FilterInputStream) in org::apache::tools::ant::types::resources::AbstractClasspathResource.getInputStream() (Class),2,0
anonymous(Thread) in org::apache::tools::ant::taskdefs::ExecuteWatchdogTest.testManualStop() (Class),1,0
AntMain in org::apache::tools::ant::launch (Class),1,0
VerbosityLevelChoices in org::apache::tools::ant::taskdefs::Recorder (Class),0,0
TelnetSubTask in org::apache::tools::ant::taskdefs::optional::net::TelnetTask (Class),4,0
ResourceCollection in org::apache::tools::ant::types (Class),3,0
ProjectHelper2 in org::apache::tools::ant::helper (Class),14,0
MyPrinter in org::apache::tools::ant::taskdefs::AntStructureTest (Class),5,0
Ear in org::apache::tools::ant::taskdefs (Class),8,0
GlobMapperTest in org::apache::tools::ant::types::mappers (Class),4,0
AntHandler in org::apache::tools::ant::helper::ProjectHelper2 (Class),6,0
AntTestListener in org::apache::tools::ant::BuildFileTest (Class),8,0
MockAlgorithm in org::apache::tools::ant::types::selectors (Class),3,0
IdentityStack in org::apache::tools::ant::util (Class),7,1
Tar in org::apache::tools::ant::taskdefs (Class),22,1
AsiExtraField in org::apache::tools::zip (Class),21,11
DirSetTest in org::apache::tools::ant::types (Class),4,0
TopLevelTaskTest in org::apache::tools::ant (Class),4,0
ConcatFileInputStream in org::apache::tools::ant::util (Class),10,0
BFT in org::apache::tools::ant::types::selectors::ModifiedSelectorTest (Class),12,3
anonymous(P4HandlerAdapter) in org::apache::tools::ant::taskdefs::optional::perforce::P4Counter.execute() (Class),1,0
MyCondition in org::apache::tools::ant::types::AddTypeTest (Class),3,0
ChangeLogTask in org::apache::tools::ant::taskdefs::cvslib (Class),18,0
BatchTest in org::apache::tools::ant::taskdefs::optional::junit (Class),10,1
MonitoredBuildListener in org::apache::tools::ant::taskdefs::ExecTaskTest (Class),8,0
And in org::apache::tools::ant::taskdefs::condition (Class),1,0
ProxyDiagnostics in org::apache::tools::ant::util::java15 (Class),4,0
DummyTaskWithNonVoidExecute in org::apache::tools::ant (Class),2,0
ContainsOnlyInner in test (Class),1,0
StringInputStream in org::apache::tools::ant::filters (Class),2,0
StringUtilsTest in org::apache::tools::ant::util (Class),17,0
AbstractFileSet in org::apache::tools::ant::types (Class),67,2
UnparseableExtraFieldData in org::apache::tools::zip (Class),9,3
JarLibDisplayTask in org::apache::tools::ant::taskdefs::optional::extension (Class),5,0
GetThread in org::apache::tools::ant::taskdefs::Get (Class),10,0
ContainsRegex in org::apache::tools::ant::filters::TokenFilter (Class),6,0
FallbackZipEncoding in org::apache::tools::zip (Class),5,1
EjbcException in org::apache::tools::ant::taskdefs::optional::ejb::IPlanetEjbc (Class),1,0
ServerDeploy in org::apache::tools::ant::taskdefs::optional::j2ee (Class),9,2
TestProcessShutdownHook in org::apache::tools::ant::taskdefs::TestProcess (Class),2,0
FacadeTaskHelper in org::apache::tools::ant::util::facade (Class),11,1
TypeAttribute in org::apache::tools::ant::taskdefs::optional::junit::FormatterElement (Class),1,0
Date in org::apache::tools::ant::types::resources::comparators (Class),2,0
SuiteMethodTest in org::apache::tools::ant::taskdefs::optional::junit (Class),1,0
B in <Default Package> (Class),0,0
SelectSelector in org::apache::tools::ant::types::selectors (Class),15,1
DummyStream in org::apache::tools::ant::util::LineOrientedOutputStreamTest (Class),4,0
CommandlineJavaTest in org::apache::tools::ant::types (Class),7,0
ApacheCatalogResolver in org::apache::tools::ant::types::resolver (Class),5,0
DefaultJspCompilerAdapter in org::apache::tools::ant::taskdefs::optional::jsp::compilers (Class),9,2
ScriptRunner in org::apache::tools::ant::util (Class),0,0
Intersect in org::apache::tools::ant::types::resources (Class),3,0
DummyTaskOk in org::apache::tools::ant (Class),2,0
SOSCheckout in org::apache::tools::ant::taskdefs::optional::sos (Class),4,1
Mode in org::apache::tools::ant::taskdefs::ManifestTask (Class),2,1
