Class,Methods,Over-exposed methods
ArgoModeCreateFigLine in org::argouml::gefext (Class),2,0
Model in org::argouml::model (Class),43,3
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildRealization() (Class),1,0
BooleanSelection in org::argouml::uml::reveng::Setting (Class),4,0
LeftArrowIcon in org::argouml::swingext (Class),4,2
CrDisambigClassName in org::argouml::uml::cognitive::critics (Class),5,1
AggregationGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),4,1
SettingsTabSql in org::argouml::ui (Class),11,0
ObjectCreationExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),4,0
UMLTemplateParameterTemplateListModel in org::argouml::core::propertypanels::ui (Class),3,1
FacadeMDRImpl in org::argouml::model::mdr (Class),413,54
SelectionMessage in org::argouml::sequence2::diagram (Class),6,1
UmlHelperEUMLImpl in org::argouml::model::euml (Class),8,1
ActionGenerateAll in org::argouml::uml::ui (Class),4,0
XmlPropertyPanelsModule in org::argouml::core::propertypanels::module (Class),5,0
ActionRemoveContextSignal in org::argouml::core::propertypanels::ui::UMLSignalContextListModel (Class),3,1
OperationModeler in org::argouml::language::cpp::reveng (Class),14,3
XmiExtensionParser in org::argouml::persistence (Class),1,1
GoProjectToModel in org::argouml::ui::explorer::rules (Class),4,0
ActionLayout in org::argouml::uml::ui (Class),3,0
anonymous(Runnable) in org::argouml::uml::ui::UMLExpressionModel2.propertyChange() (Class),1,0
Defaults in org::argouml::model (Class),2,2
anonymous(FileFilter) in org::argouml::ui::SettingsTabProfile.actionPerformed() (Class),2,0
ObjectSetter in org::argouml::model::mdr::UndoCoreHelperDecorator (Class),1,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.addAnnotatedElement() (Class),1,0
anonymous(TargetListener) in org::argouml::uml::ui::foundation::core::ActionAddOperation.getTargetFollower() (Class),4,0
ChangeabilityGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),4,1
ActionResolve in org::argouml::cognitive::ui (Class),2,1
MoveTopAction in org::argouml::core::propertypanels::ui::RowSelector (Class),4,0
FigComment in org::argouml::uml::diagram::static_structure::ui (Class),38,1
OutgoingDependencyNode in org::argouml::ui::explorer::rules (Class),4,2
CreateDiagramElementAction in org::argouml::activity2::diagram (Class),2,0
PropPanel in org::argouml::uml::ui (Class),43,10
anonymous(XtorModelerCreator) in org::argouml::language::cpp::reveng::ModelerImpl.beginCtor() (Class),1,0
PackageContext in org::argouml::language::java::reveng (Class),4,1
UMLAssociationLinkListModel in org::argouml::core::propertypanels::ui (Class),3,1
ArgoStatusEvent in org::argouml::application::events (Class),3,0
GoMessageToAction in org::argouml::ui::explorer::rules (Class),4,0
anonymous(FormatingStrategy) in org::argouml::language::cpp::profile::NormalProfileCpp.getFormatingStrategy() (Class),2,0
EdgeData in org::argouml::persistence::PGMLStackParser (Class),8,4
Test in org::argouml::language::csharp::importer::csparser::main (Class),2,1
SplashPanel in org::argouml::ui (Class),3,2
CoreFactory in org::argouml::model (Class),78,4
UMLSubmachineStateComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
VersionTag in org::argouml::language::php::PHPDocumentor (Class),1,0
UMLValueSpecificationValueField in org::argouml::core::propertypanels::ui (Class),8,4
ModelManagementHelperMDRImpl in org::argouml::model::mdr (Class),34,3
UMLModelElementListModel2 in org::argouml::uml::ui (Class),33,11
anonymous(HyperlinkListener) in org::argouml::ui::ExceptionDialog.ExceptionDialog() (Class),1,0
UMLGeneralizableElementSpecializationListModel in org::argouml::core::propertypanels::ui (Class),3,1
IndexerNode in org::argouml::language::csharp::importer::csparser::members (Class),3,0
FigMyCircle in org::argouml::uml::diagram::use_case::ui::FigUseCase (Class),3,1
NotationUtilityJava in org::argouml::notation::providers::java (Class),11,1
ActionAddAssociationRole in org::argouml::uml::diagram::ui (Class),3,0
ProfileFileFilter in org::argouml::ui::ProjectSettingsTabProfile (Class),3,0
ActionNewCreateAction in org::argouml::uml::ui::behavior::common_behavior (Class),5,1
CrMergeClasses in org::argouml::uml::cognitive::critics (Class),3,0
AssociationRoleNotation in org::argouml::notation::providers (Class),2,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.addAllStereotypes() (Class),2,0
FigStubState in org::argouml::uml::diagram::state::ui (Class),26,2
XMLPropPanelFactory in org::argouml::core::propertypanels::ui (Class),6,1
PathContainer in org::argouml::uml::diagram (Class),3,1
UMLModelElementClientDependencyListModel in org::argouml::core::propertypanels::ui (Class),3,1
CrOperNameConflict in org::argouml::uml::cognitive::critics (Class),5,1
UMLStateMachineContextComboBoxModel in org::argouml::core::propertypanels::ui (Class),7,1
ModelEventPump in org::argouml::model (Class),18,0
STDCTokenTypes in org::argouml::language::cpp::reveng (Class),1,0
CoreHelper in org::argouml::model (Class),151,64
CopyHelper in org::argouml::model (Class),1,0
CriticBrowserDialog in org::argouml::cognitive::critics::ui (Class),20,3
Project in org::argouml::kernel (Class),72,1
UseCasesHelper in org::argouml::model (Class),22,17
TagExtractor in org::argouml::language::csharp::generator::GeneratorCSharp.generateConstraintEnrichedDocComment() (Class),5,2
GoStateToEntry in org::argouml::ui::explorer::rules (Class),4,0
UMLTaggedValueCheckBox in org::argouml::uml::ui (Class),2,1
ModePlaceClassifierRole in org::argouml::sequence2::diagram (Class),5,0
anonymous(TargetListener) in org::argouml::uml::ui::ActionDeleteModelElements.getTargetFollower() (Class),4,0
StylePanelFigClass in org::argouml::uml::diagram::static_structure::ui (Class),5,0
ActionCollaborationDiagram in org::argouml::uml::ui (Class),5,1
GoModelToElements in org::argouml::ui::explorer::rules (Class),4,0
GoDiagramToEdge in org::argouml::ui::explorer::rules (Class),4,0
UMLConditionExpressionModel in org::argouml::uml::ui (Class),5,0
PostDecrementExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setUseGuillemots() (Class),3,0
ActionDeployProfile in org::argouml::ui::explorer (Class),4,1
PropPanelString in org::argouml::uml::diagram::ui (Class),14,2
ModelElementNameNotation in org::argouml::notation::providers (Class),2,1
CrUtilityViolated in org::argouml::uml::cognitive::critics (Class),3,1
Seperator in org::argouml::uml::ui (Class),2,0
InheritanceNode in org::argouml::ui::explorer::rules (Class),4,2
DiagramFactory in org::argouml::uml::diagram (Class),10,0
SaveSwingWorker in org::argouml::ui (Class),5,1
DelegateNode in org::argouml::language::csharp::importer::csparser::types (Class),3,0
FigOperationsCompartment in org::argouml::uml::diagram::ui (Class),6,0
ActivityGraphsFactory in org::argouml::model (Class),10,1
RootContainerAdapter in org::argouml::model::euml (Class),11,5
OperationNotation in org::argouml::notation::providers (Class),3,1
ActionSetSubmachineStateSubmachine in org::argouml::core::propertypanels::ui::UMLSubmachineStateComboBoxModel (Class),3,1
AbstractActionNavigate in org::argouml::uml::ui (Class),9,2
StatusBarAdapter in org::argouml::uml::diagram::ui (Class),2,1
ActionAddMessage in org::argouml::uml::diagram::ui (Class),5,1
anonymous(Runnable) in org::argouml::uml::diagram::ui::TabDiagram.setNewTargets() (Class),1,0
WizStepChoice in org::argouml::cognitive::ui (Class),4,0
anonymous(XtorModelerCreator) in org::argouml::language::cpp::reveng::ModelerImpl.beginDtorHead() (Class),1,0
FigEnumerationLiteral in org::argouml::uml::diagram::static_structure::ui (Class),2,0
BaseProfile in org::argouml::language::cpp::profile (Class),19,5
ActionHelp in org::argouml::ui::cmd (Class),3,1
ConcurrencyGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),4,1
anonymous(StrictCompoundCommand) in org::argouml::model::euml::UMLUtil.copy() (Class),1,0
UMLStateMachineTransitionListModel in org::argouml::core::propertypanels::ui (Class),3,1
ClassNode in org::argouml::language::csharp::importer::csparser::types (Class),4,0
DeploymentDiagramPropPanelFactory in org::argouml::deployment2 (Class),2,0
ProfileConfigurationTokenTable in org::argouml::persistence::ProfileConfigurationParser (Class),3,1
anonymous(ActionListener) in org::argouml::ui::SettingsTabAppearance.buildPanel() (Class),1,0
ActionRedo in org::argouml::ui (Class),4,1
anonymous(RunnableClass) in org::argouml::model::euml::UseCasesHelperEUMLImpl.addExtensionPoint() (Class),1,0
anonymous(ActionNewUninterpretedAction) in org::argouml::uml::ui::behavior::common_behavior::ActionNewUninterpretedAction.getButtonInstance() (Class),1,0
UserDefinedProfile in org::argouml::profile (Class),28,2
StateDiagramPropPanelFactory in org::argouml::state2 (Class),2,0
CrIllegalGeneralization in org::argouml::uml::cognitive::critics (Class),3,0
GoStateToInternalTrans in org::argouml::ui::explorer::rules (Class),4,0
PredicateEquals in org::argouml::util (Class),2,1
anonymous(Runnable) in org::argouml::ui::explorer::ExplorerEventAdaptor.propertyChange() (Class),1,0
AbstractCommonBehaviorHelperDecorator in org::argouml::model (Class),38,0
ChildGenSearch in org::argouml::uml::cognitive (Class),4,0
EntryActionGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
PackageContext in org::argouml::language::java::reveng::classfile (Class),6,1
ShortcutField in org::argouml::ui::cmd (Class),4,3
anonymous(Vector) in org::argouml::ui::explorer::rules::GoCriticsToCritic.getChildren() (Class),2,0
OCLExpander in org::argouml::ocl (Class),3,0
FigActivityEdge in org::argouml::activity2::diagram (Class),2,0
EventToCallEvent in org::argouml::transformer::EventTransformer (Class),2,0
ResourceLoaderWrapper in org::argouml::application::helpers (Class),13,1
UnwrapLinks in com::nwalsh::saxon (Class),5,0
ArgoEvent in org::argouml::application::events (Class),6,4
FigAssociationEndAnnotation in org::argouml::uml::diagram::ui (Class),6,0
DirectionKindEUMLImpl in org::argouml::model::euml (Class),5,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildDataType() (Class),1,0
anonymous(ActionNewSendAction) in org::argouml::uml::ui::behavior::common_behavior::ActionNewSendAction.getButtonInstance() (Class),1,0
Section in org::argouml::language::php::generator (Class),2,1
UMLActivityDiagram in org::argouml::uml::diagram::activity::ui (Class),48,27
ParserUtils in org::argouml::language::java::reveng::classfile (Class),14,6
FigCircleState in org::argouml::state2::diagram (Class),8,1
ClassTypeSignatureLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,0
anonymous(Memento) in org::argouml::uml::diagram::ui::SettingsTabDiagramAppearance.handleSettingsTabSave() (Class),2,0
ArgoParser in org::argouml::persistence (Class),38,30
ActionCut in org::argouml::uml::ui (Class),7,1
anonymous(Comparator) in org::argouml::ui::explorer::PerspectiveConfigurator.loadLibrary() (Class),1,0
TreeModelUMLEventListener in org::argouml::ui::explorer (Class),4,4
ArrayInitializerExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),2,0
InitDiagramAppearanceUI in org::argouml::uml::diagram::ui (Class),5,0
ActionDeleteStereotypeBaseClass in org::argouml::core::propertypanels::ui::UMLStereotypeBaseClassListModel (Class),2,1
PropPanelUMLSequenceDiagram in org::argouml::sequence2::SequenceDiagramPropPanelFactory (Class),1,1
UMLStateMachineTopListModel in org::argouml::core::propertypanels::ui (Class),3,1
anonymous(ActionListener) in org::argouml::ui::explorer::DnDExplorerTree::ArgoDropTargetListener.ArgoDropTargetListener() (Class),1,0
NamePCL in org::argouml::kernel::ProjectImpl (Class),2,0
ChildGenDerivedClasses in org::argouml::uml::cognitive::critics (Class),2,0
FigExitPoint in org::argouml::state2::diagram (Class),4,1
anonymous(StringSetter) in org::argouml::model::mdr::CoreHelperMDRImpl.setName() (Class),1,0
UMLValueSpecificationValueFieldOpaqueExpressionDialog in org::argouml::core::propertypanels::ui (Class),9,0
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldLiteralBoolean.buildPanel() (Class),1,0
ReturnStatement in org::argouml::language::csharp::importer::csparser::statements (Class),2,0
InvalidOclException in org::argouml::profile::internal::ocl (Class),1,1
MultitypeFileFilter in org::argouml::persistence (Class),5,2
anonymous(Memento) in org::argouml::uml::diagram::DiagramSettings.setShowBoldNames() (Class),2,0
ActionSetOperationConcurrencyKind in org::argouml::uml::ui::foundation::core (Class),4,2
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.removeAnnotatedElement() (Class),1,0
ClassdiagramAssociationEdge in org::argouml::uml::diagram::static_structure::layout (Class),5,0
ActionAddNote in org::argouml::uml::diagram::ui (Class),4,0
ModuleTableModel in org::argouml::moduleloader::SettingsTabModules (Class),9,1
ProgressMonitor in org::argouml::taskmgmt (Class),8,0
ShowVisibilityAction in org::argouml::uml::diagram::static_structure::ui::FigPackage (Class),3,0
SettingsTabCpp in org::argouml::language::cpp::ui (Class),12,0
FigNameWithAbstract in org::argouml::uml::diagram::ui (Class),2,1
FigMultiplicity in org::argouml::uml::diagram::ui (Class),2,0
ArgoFigPoly in org::argouml::gefext (Class),8,1
UMLOperationConcurrencyRadioButtonPanel in org::argouml::uml::ui::foundation::core (Class),3,0
ActionAddPackage in org::argouml::uml::ui (Class),2,0
UserDefinedFigNodeStrategy in org::argouml::profile::UserDefinedProfile (Class),4,1
DiagramInterchangeFactory in org::argouml::model (Class),32,0
anonymous(Memento) in org::argouml::notation::NotationSettings.setShowTypes() (Class),2,0
GoSummaryToIncomingDependency in org::argouml::ui::explorer::rules (Class),4,0
ArgoStatusBar in org::argouml::ui (Class),9,1
ArgoModeCreateFigInk in org::argouml::gefext (Class),2,0
AbstractModelEventPump in org::argouml::model (Class),13,5
ParseStateException in org::argouml::language::java::reveng::classfile (Class),1,0
FigState in org::argouml::uml::diagram::state::ui (Class),22,6
anonymous(Runnable) in org::argouml::uml::reveng::ui::ImportStatusScreen.updateProgress() (Class),1,0
IMemberAccessible in org::argouml::language::csharp::importer::csparser::interfaces (Class),0,0
MultiplicityComboBoxModel in org::argouml::core::propertypanels::ui::UMLMultiplicityPanel (Class),8,1
Poster in org::argouml::cognitive (Class),12,9
ActionCreateAssociation in org::argouml::ui::explorer::ExplorerPopup (Class),2,1
ActivityGraphsHelperEUMLImpl in org::argouml::model::euml (Class),13,1
EnumerationIterator in org::argouml::util (Class),4,0
AsynchronousGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),3,0
ActiveGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),3,0
CompositeModelInterpreter in org::argouml::profile::internal::ocl (Class),4,1
ImporterManager in org::argouml::uml::reveng (Class),7,1
MultiplicityComboBox in org::argouml::core::propertypanels::ui::UMLMultiplicityPanel (Class),3,1
DiagramInterchangeModel in org::argouml::model (Class),9,0
Main in org::argouml::application (Class),21,3
ActorPortFigRect in org::argouml::uml::diagram::use_case::ui::FigActor (Class),5,0
MoveUpAction in org::argouml::core::propertypanels::ui::RowSelector (Class),4,0
